Sub Sector,Category,Shipment MSU Internal,Day Date (Real)
BABY,BABY WIPES,0.84840,2023-09-19 00:00:00
BABY,BABY WIPES,1.29620,2023-09-20 00:00:00
BABY,BABY WIPES,0.18040,2023-09-21 00:00:00
BABY,BABY WIPES,1.15510,2023-09-22 00:00:00
BABY,BABY WIPES,1.20130,2023-09-25 00:00:00
BABY,BABY WIPES,1.65450,2023-09-26 00:00:00
BABY,BABY WIPES,1.46600,2023-09-27 00:00:00
BABY,BABY WIPES,1.71430,2023-09-29 00:00:00
BABY,BABY WIPES,0.47890,2023-09-30 00:00:00
BABY,BABY WIPES,0.25030,2023-10-02 00:00:00
BABY,BABY WIPES,0.22200,2023-10-03 00:00:00
BABY,BABY WIPES,1.05690,2023-10-04 00:00:00
BABY,BABY WIPES,1.72550,2023-10-05 00:00:00
BABY,BABY WIPES,2.57650,2023-10-06 00:00:00
BABY,BABY WIPES,0.12690,2023-10-07 00:00:00
BABY,BABY WIPES,0.13710,2023-10-09 00:00:00
BABY,BABY WIPES,1.01190,2023-10-10 00:00:00
BABY,BABY WIPES,0.42820,2023-10-11 00:00:00
BABY,BABY WIPES,0.40470,2023-10-13 00:00:00
BABY,BABY WIPES,0.98050,2023-10-16 00:00:00
BABY,BABY WIPES,1.91290,2023-10-17 00:00:00
BABY,BABY WIPES,0.07900,2023-10-23 00:00:00
BABY,BABY WIPES,0.21550,2023-10-25 00:00:00
BABY,BABY WIPES,2.36760,2023-10-26 00:00:00
BABY,BABY WIPES,1.12220,2023-10-27 00:00:00
BABY,BABY WIPES,0.83580,2023-10-31 00:00:00
BABY,BABY WIPES,0.12770,2023-11-01 00:00:00
BABY,BABY WIPES,0.57350,2023-11-02 00:00:00
BABY,BABY WIPES,1.14060,2023-11-03 00:00:00
BABY,BABY WIPES,0.24680,2023-11-06 00:00:00
BABY,BABY WIPES,1.00820,2023-11-07 00:00:00
BABY,BABY WIPES,1.58920,2023-11-08 00:00:00
BABY,BABY WIPES,0.22850,2023-11-09 00:00:00
BABY,BABY WIPES,0.76270,2023-11-10 00:00:00
BABY,BABY WIPES,2.01680,2023-11-13 00:00:00
BABY,BABY WIPES,0.40830,2023-11-14 00:00:00
BABY,BABY WIPES,0.53100,2023-11-15 00:00:00
BABY,BABY WIPES,0.31710,2023-11-16 00:00:00
BABY,BABY WIPES,1.28410,2023-11-17 00:00:00
BABY,BABY WIPES,0.70620,2023-11-18 00:00:00
BABY,BABY WIPES,1.02280,2023-11-20 00:00:00
BABY,BABY WIPES,2.54290,2023-11-21 00:00:00
BABY,BABY WIPES,3.53220,2023-11-22 00:00:00
BABY,BABY WIPES,0.18230,2023-11-23 00:00:00
BABY,BABY WIPES,1.27180,2023-11-24 00:00:00
BABY,BABY WIPES,0.25700,2023-11-25 00:00:00
BABY,BABY WIPES,0.81460,2023-11-27 00:00:00
BABY,BABY WIPES,0.34680,2023-11-28 00:00:00
BABY,BABY WIPES,0.42330,2023-11-29 00:00:00
BABY,BABY WIPES,1.00650,2023-11-30 00:00:00
BABY,BABY WIPES,1.72880,2023-12-01 00:00:00
BABY,BABY WIPES,0.96140,2023-12-04 00:00:00
BABY,BABY WIPES,0.79670,2023-12-05 00:00:00
BABY,BABY WIPES,1.37080,2023-12-07 00:00:00
BABY,BABY WIPES,0.46260,2023-12-08 00:00:00
BABY,BABY WIPES,1.02550,2023-12-11 00:00:00
BABY,BABY WIPES,1.82100,2023-12-12 00:00:00
BABY,BABY WIPES,2.36280,2023-12-13 00:00:00
BABY,BABY WIPES,0.59120,2023-12-14 00:00:00
BABY,BABY WIPES,2.63740,2023-12-15 00:00:00
BABY,BABY WIPES,0.32900,2023-12-18 00:00:00
BABY,BABY WIPES,0.27170,2023-12-19 00:00:00
BABY,BABY WIPES,1.11800,2023-12-20 00:00:00
BABY,BABY WIPES,0.16840,2023-12-21 00:00:00
BABY,BABY WIPES,0.25390,2023-12-22 00:00:00
BABY,BABY WIPES,0.26870,2023-12-26 00:00:00
BABY,BABY WIPES,0.13150,2023-12-28 00:00:00
BABY,BABY WIPES,1.03860,2023-12-29 00:00:00
BABY,BABY WIPES,0.62980,2024-01-02 00:00:00
BABY,BABY WIPES,0.76950,2024-01-03 00:00:00
BABY,BABY WIPES,0.57680,2024-01-04 00:00:00
BABY,BABY WIPES,0.42600,2024-01-05 00:00:00
BABY,BABY WIPES,0.84630,2024-01-08 00:00:00
BABY,BABY WIPES,1.06570,2024-01-09 00:00:00
BABY,BABY WIPES,2.80080,2024-01-10 00:00:00
BABY,BABY WIPES,2.00440,2024-01-11 00:00:00
BABY,BABY WIPES,1.55810,2024-01-12 00:00:00
BABY,BABY WIPES,0.60170,2024-01-13 00:00:00
BABY,BABY WIPES,0.90560,2024-01-15 00:00:00
BABY,BABY WIPES,0.92620,2024-01-16 00:00:00
BABY,BABY WIPES,1.33420,2024-01-17 00:00:00
BABY,BABY WIPES,0.24140,2024-01-18 00:00:00
BABY,BABY WIPES,1.92650,2024-01-19 00:00:00
BABY,BABY WIPES,0.71900,2024-01-22 00:00:00
BABY,BABY WIPES,0.57480,2024-01-23 00:00:00
BABY,BABY WIPES,1.79980,2024-01-24 00:00:00
BABY,BABY WIPES,0.23690,2024-01-25 00:00:00
BABY,BABY WIPES,1.30430,2024-01-26 00:00:00
BABY,BABY WIPES,0.48250,2024-01-29 00:00:00
BABY,BABY WIPES,0.16240,2024-01-30 00:00:00
BABY,BABY WIPES,0.95330,2024-01-31 00:00:00
BABY,BABY WIPES,1.69980,2024-02-02 00:00:00
BABY,BABY WIPES,0.00000,2024-02-05 00:00:00
BABY,BABY WIPES,0.92850,2024-02-06 00:00:00
BABY,BABY WIPES,1.44210,2024-02-07 00:00:00
BABY,BABY WIPES,0.56850,2024-02-08 00:00:00
BABY,BABY WIPES,4.46780,2024-02-09 00:00:00
BABY,BABY WIPES,0.00000,2024-02-10 00:00:00
BABY,BABY WIPES,0.29760,2024-02-12 00:00:00
BABY,BABY WIPES,1.08460,2024-02-13 00:00:00
BABY,BABY WIPES,0.79620,2024-02-14 00:00:00
BABY,BABY WIPES,0.20770,2024-02-15 00:00:00
BABY,BABY WIPES,1.51970,2024-02-16 00:00:00
BABY,BABY WIPES,0.57750,2024-02-19 00:00:00
BABY,BABY WIPES,1.18060,2024-02-20 00:00:00
BABY,BABY WIPES,2.08900,2024-02-21 00:00:00
BABY,BABY WIPES,0.51330,2024-02-22 00:00:00
BABY,BABY WIPES,0.70220,2024-02-23 00:00:00
BABY,BABY WIPES,0.63380,2024-02-24 00:00:00
BABY,BABY WIPES,1.15730,2024-02-26 00:00:00
BABY,BABY WIPES,1.04530,2024-02-27 00:00:00
BABY,BABY WIPES,5.08770,2024-02-28 00:00:00
BABY,BABY WIPES,1.66920,2024-02-29 00:00:00
BABY,BABY WIPES,4.31250,2024-03-01 00:00:00
BABY,BABY WIPES,0.76270,2024-03-04 00:00:00
BABY,BABY WIPES,0.77410,2024-03-05 00:00:00
BABY,BABY WIPES,1.65880,2024-03-06 00:00:00
BABY,BABY WIPES,0.16650,2024-03-07 00:00:00
BABY,BABY WIPES,0.96920,2024-03-08 00:00:00
BABY,BABY WIPES,-2.38850,2024-03-11 00:00:00
BABY,BABY WIPES,0.45090,2024-03-12 00:00:00
BABY,BABY WIPES,0.55460,2024-03-13 00:00:00
BABY,BABY WIPES,0.60260,2024-03-14 00:00:00
BABY,BABY WIPES,3.36400,2024-03-15 00:00:00
BABY,BABY WIPES,0.00000,2024-03-18 00:00:00
BABY,BABY WIPES,0.27590,2024-03-19 00:00:00
BABY,BABY WIPES,1.56840,2024-03-20 00:00:00
BABY,BABY WIPES,0.29750,2024-03-21 00:00:00
BABY,BABY WIPES,2.60410,2024-03-22 00:00:00
BABY,BABY WIPES,0.77550,2024-03-25 00:00:00
BABY,BABY WIPES,0.23600,2024-03-26 00:00:00
BABY,BABY WIPES,1.21270,2024-03-27 00:00:00
BABY,BABY WIPES,1.94610,2024-04-01 00:00:00
BABY,BABY WIPES,0.89240,2024-04-02 00:00:00
BABY,BABY WIPES,2.21700,2024-04-03 00:00:00
BABY,BABY WIPES,0.65940,2024-04-04 00:00:00
BABY,BABY WIPES,1.74160,2024-04-05 00:00:00
BABY,BABY WIPES,0.26850,2024-04-08 00:00:00
BABY,BABY WIPES,0.83500,2024-04-09 00:00:00
BABY,BABY WIPES,1.28310,2024-04-10 00:00:00
BABY,BABY WIPES,0.18680,2024-04-11 00:00:00
BABY,BABY WIPES,2.50990,2024-04-12 00:00:00
BABY,BABY WIPES,0.93860,2024-04-15 00:00:00
BABY,BABY WIPES,0.35520,2024-04-16 00:00:00
BABY,BABY WIPES,1.66250,2024-04-17 00:00:00
BABY,BABY WIPES,1.20000,2024-04-19 00:00:00
BABY,BABY WIPES,0.84370,2024-04-22 00:00:00
BABY,BABY WIPES,1.85210,2024-04-23 00:00:00
BABY,BABY WIPES,1.91440,2024-04-24 00:00:00
BABY,BABY WIPES,0.08030,2024-04-25 00:00:00
BABY,BABY WIPES,0.78520,2024-04-26 00:00:00
BABY,BABY WIPES,0.89770,2024-04-29 00:00:00
BABY,BABY WIPES,2.23210,2024-04-30 00:00:00
BABY,BABY WIPES,0.43720,2024-05-02 00:00:00
BABY,BABY WIPES,0.31040,2024-05-03 00:00:00
BABY,BABY WIPES,0.12210,2024-05-04 00:00:00
BABY,BABY WIPES,0.83690,2024-05-06 00:00:00
BABY,BABY WIPES,-0.23670,2024-05-07 00:00:00
BABY,BABY WIPES,0.92000,2024-05-08 00:00:00
BABY,BABY WIPES,0.19910,2024-05-09 00:00:00
BABY,BABY WIPES,1.78160,2024-05-10 00:00:00
BABY,BABY WIPES,1.06080,2024-05-13 00:00:00
BABY,BABY WIPES,3.81680,2024-05-14 00:00:00
BABY,BABY WIPES,1.05740,2024-05-15 00:00:00
BABY,BABY WIPES,1.09600,2024-05-17 00:00:00
BABY,BABY WIPES,0.16320,2024-05-20 00:00:00
BABY,BABY WIPES,0.95470,2024-05-21 00:00:00
BABY,BABY WIPES,2.75750,2024-05-22 00:00:00
BABY,DIAPER,4.03680,2023-01-02 00:00:00
BABY,DIAPER,4.70140,2023-01-03 00:00:00
BABY,DIAPER,2.09980,2023-01-04 00:00:00
BABY,DIAPER,2.76660,2023-01-05 00:00:00
BABY,DIAPER,0.79580,2023-01-06 00:00:00
BABY,DIAPER,3.73770,2023-01-09 00:00:00
BABY,DIAPER,1.33170,2023-01-10 00:00:00
BABY,DIAPER,6.10550,2023-01-11 00:00:00
BABY,DIAPER,0.70810,2023-01-12 00:00:00
BABY,DIAPER,3.58350,2023-01-13 00:00:00
BABY,DIAPER,0.68660,2023-01-14 00:00:00
BABY,DIAPER,3.32420,2023-01-16 00:00:00
BABY,DIAPER,5.53500,2023-01-17 00:00:00
BABY,DIAPER,1.41520,2023-01-18 00:00:00
BABY,DIAPER,3.09220,2023-01-19 00:00:00
BABY,DIAPER,5.30390,2023-01-20 00:00:00
BABY,DIAPER,2.64870,2023-01-23 00:00:00
BABY,DIAPER,2.82050,2023-01-24 00:00:00
BABY,DIAPER,4.95510,2023-01-25 00:00:00
BABY,DIAPER,2.50900,2023-01-26 00:00:00
BABY,DIAPER,4.39910,2023-01-27 00:00:00
BABY,DIAPER,3.07600,2023-01-30 00:00:00
BABY,DIAPER,2.02740,2023-01-31 00:00:00
BABY,DIAPER,2.33900,2023-02-01 00:00:00
BABY,DIAPER,0.57660,2023-02-02 00:00:00
BABY,DIAPER,3.03630,2023-02-03 00:00:00
BABY,DIAPER,0.70520,2023-02-04 00:00:00
BABY,DIAPER,0.01710,2023-02-06 00:00:00
BABY,DIAPER,1.44970,2023-02-07 00:00:00
BABY,DIAPER,4.54470,2023-02-08 00:00:00
BABY,DIAPER,2.70870,2023-02-09 00:00:00
BABY,DIAPER,2.72510,2023-02-10 00:00:00
BABY,DIAPER,0.60070,2023-02-11 00:00:00
BABY,DIAPER,3.52410,2023-02-13 00:00:00
BABY,DIAPER,0.90710,2023-02-14 00:00:00
BABY,DIAPER,4.53600,2023-02-15 00:00:00
BABY,DIAPER,0.22010,2023-02-16 00:00:00
BABY,DIAPER,4.02730,2023-02-17 00:00:00
BABY,DIAPER,0.67330,2023-02-18 00:00:00
BABY,DIAPER,1.88840,2023-02-20 00:00:00
BABY,DIAPER,1.54700,2023-02-21 00:00:00
BABY,DIAPER,8.35350,2023-02-22 00:00:00
BABY,DIAPER,0.81870,2023-02-23 00:00:00
BABY,DIAPER,4.38600,2023-02-24 00:00:00
BABY,DIAPER,0.77030,2023-02-25 00:00:00
BABY,DIAPER,2.54100,2023-02-27 00:00:00
BABY,DIAPER,2.03780,2023-02-28 00:00:00
BABY,DIAPER,3.32930,2023-03-01 00:00:00
BABY,DIAPER,0.73570,2023-03-02 00:00:00
BABY,DIAPER,2.87200,2023-03-03 00:00:00
BABY,DIAPER,0.56290,2023-03-04 00:00:00
BABY,DIAPER,1.86070,2023-03-06 00:00:00
BABY,DIAPER,1.32460,2023-03-07 00:00:00
BABY,DIAPER,5.42860,2023-03-08 00:00:00
BABY,DIAPER,0.67230,2023-03-09 00:00:00
BABY,DIAPER,3.10690,2023-03-10 00:00:00
BABY,DIAPER,0.44540,2023-03-11 00:00:00
BABY,DIAPER,2.63450,2023-03-13 00:00:00
BABY,DIAPER,0.57440,2023-03-14 00:00:00
BABY,DIAPER,3.56190,2023-03-15 00:00:00
BABY,DIAPER,0.70410,2023-03-16 00:00:00
BABY,DIAPER,3.16080,2023-03-17 00:00:00
BABY,DIAPER,0.74720,2023-03-18 00:00:00
BABY,DIAPER,3.27220,2023-03-21 00:00:00
BABY,DIAPER,3.43190,2023-03-22 00:00:00
BABY,DIAPER,1.53520,2023-03-23 00:00:00
BABY,DIAPER,4.75090,2023-03-24 00:00:00
BABY,DIAPER,2.81790,2023-03-27 00:00:00
BABY,DIAPER,1.35410,2023-03-28 00:00:00
BABY,DIAPER,0.01500,2023-03-30 00:00:00
BABY,DIAPER,7.54330,2023-03-31 00:00:00
BABY,DIAPER,0.76400,2023-04-01 00:00:00
BABY,DIAPER,2.08310,2023-04-03 00:00:00
BABY,DIAPER,3.83330,2023-04-04 00:00:00
BABY,DIAPER,3.93370,2023-04-05 00:00:00
BABY,DIAPER,2.66300,2023-04-06 00:00:00
BABY,DIAPER,0.07740,2023-04-10 00:00:00
BABY,DIAPER,-0.06250,2023-04-11 00:00:00
BABY,DIAPER,3.30650,2023-04-12 00:00:00
BABY,DIAPER,0.50330,2023-04-13 00:00:00
BABY,DIAPER,2.57990,2023-04-14 00:00:00
BABY,DIAPER,0.78120,2023-04-15 00:00:00
BABY,DIAPER,3.73660,2023-04-17 00:00:00
BABY,DIAPER,0.70050,2023-04-18 00:00:00
BABY,DIAPER,2.10650,2023-04-19 00:00:00
BABY,DIAPER,0.01160,2023-04-20 00:00:00
BABY,DIAPER,1.65170,2023-04-21 00:00:00
BABY,DIAPER,0.41490,2023-04-22 00:00:00
BABY,DIAPER,1.77980,2023-04-24 00:00:00
BABY,DIAPER,1.21530,2023-04-25 00:00:00
BABY,DIAPER,3.99270,2023-04-26 00:00:00
BABY,DIAPER,0.01280,2023-04-27 00:00:00
BABY,DIAPER,1.86990,2023-04-28 00:00:00
BABY,DIAPER,1.87710,2023-05-02 00:00:00
BABY,DIAPER,0.00000,2023-05-03 00:00:00
BABY,DIAPER,4.81820,2023-05-04 00:00:00
BABY,DIAPER,4.41600,2023-05-05 00:00:00
BABY,DIAPER,4.72290,2023-05-08 00:00:00
BABY,DIAPER,0.70980,2023-05-09 00:00:00
BABY,DIAPER,3.28310,2023-05-10 00:00:00
BABY,DIAPER,0.02630,2023-05-11 00:00:00
BABY,DIAPER,3.06860,2023-05-12 00:00:00
BABY,DIAPER,0.81430,2023-05-13 00:00:00
BABY,DIAPER,1.40650,2023-05-15 00:00:00
BABY,DIAPER,0.76500,2023-05-16 00:00:00
BABY,DIAPER,3.74160,2023-05-17 00:00:00
BABY,DIAPER,0.54770,2023-05-18 00:00:00
BABY,DIAPER,4.11080,2023-05-19 00:00:00
BABY,DIAPER,0.92260,2023-05-20 00:00:00
BABY,DIAPER,1.98220,2023-05-22 00:00:00
BABY,DIAPER,1.28050,2023-05-23 00:00:00
BABY,DIAPER,2.55250,2023-05-24 00:00:00
BABY,DIAPER,2.43150,2023-05-26 00:00:00
BABY,DIAPER,0.47570,2023-05-27 00:00:00
BABY,DIAPER,2.09170,2023-05-29 00:00:00
BABY,DIAPER,2.01110,2023-05-30 00:00:00
BABY,DIAPER,1.83430,2023-05-31 00:00:00
BABY,DIAPER,1.67310,2023-06-01 00:00:00
BABY,DIAPER,4.16820,2023-06-02 00:00:00
BABY,DIAPER,0.71020,2023-06-03 00:00:00
BABY,DIAPER,1.90480,2023-06-05 00:00:00
BABY,DIAPER,1.64820,2023-06-06 00:00:00
BABY,DIAPER,1.42640,2023-06-07 00:00:00
BABY,DIAPER,0.04310,2023-06-08 00:00:00
BABY,DIAPER,0.85700,2023-06-09 00:00:00
BABY,DIAPER,0.35000,2023-06-10 00:00:00
BABY,DIAPER,1.22510,2023-06-12 00:00:00
BABY,DIAPER,1.85470,2023-06-13 00:00:00
BABY,DIAPER,4.42990,2023-06-14 00:00:00
BABY,DIAPER,0.58630,2023-06-15 00:00:00
BABY,DIAPER,5.11430,2023-06-16 00:00:00
BABY,DIAPER,2.20900,2023-06-19 00:00:00
BABY,DIAPER,2.88040,2023-06-20 00:00:00
BABY,DIAPER,4.32880,2023-06-21 00:00:00
BABY,DIAPER,0.89740,2023-06-22 00:00:00
BABY,DIAPER,1.98740,2023-06-23 00:00:00
BABY,DIAPER,0.78030,2023-06-24 00:00:00
BABY,DIAPER,0.80760,2023-06-26 00:00:00
BABY,DIAPER,1.81630,2023-06-27 00:00:00
BABY,DIAPER,1.63020,2023-06-28 00:00:00
BABY,DIAPER,4.65650,2023-06-30 00:00:00
BABY,DIAPER,0.01330,2023-07-01 00:00:00
BABY,DIAPER,1.72730,2023-07-03 00:00:00
BABY,DIAPER,2.17780,2023-07-04 00:00:00
BABY,DIAPER,5.72940,2023-07-05 00:00:00
BABY,DIAPER,0.54320,2023-07-06 00:00:00
BABY,DIAPER,3.83750,2023-07-07 00:00:00
BABY,DIAPER,0.89570,2023-07-08 00:00:00
BABY,DIAPER,2.00660,2023-07-10 00:00:00
BABY,DIAPER,2.68440,2023-07-11 00:00:00
BABY,DIAPER,5.25330,2023-07-12 00:00:00
BABY,DIAPER,1.31580,2023-07-13 00:00:00
BABY,DIAPER,3.80430,2023-07-14 00:00:00
BABY,DIAPER,1.48250,2023-07-17 00:00:00
BABY,DIAPER,1.28770,2023-07-18 00:00:00
BABY,DIAPER,4.20530,2023-07-19 00:00:00
BABY,DIAPER,4.95970,2023-07-20 00:00:00
BABY,DIAPER,8.06580,2023-07-21 00:00:00
BABY,DIAPER,2.49280,2023-07-24 00:00:00
BABY,DIAPER,2.58920,2023-07-25 00:00:00
BABY,DIAPER,5.46670,2023-07-26 00:00:00
BABY,DIAPER,1.36770,2023-07-27 00:00:00
BABY,DIAPER,3.19510,2023-07-28 00:00:00
BABY,DIAPER,2.41930,2023-07-31 00:00:00
BABY,DIAPER,2.43680,2023-08-01 00:00:00
BABY,DIAPER,5.77210,2023-08-02 00:00:00
BABY,DIAPER,2.57680,2023-08-03 00:00:00
BABY,DIAPER,6.09650,2023-08-04 00:00:00
BABY,DIAPER,0.47180,2023-08-05 00:00:00
BABY,DIAPER,1.41480,2023-08-07 00:00:00
BABY,DIAPER,1.58840,2023-08-08 00:00:00
BABY,DIAPER,1.94630,2023-08-09 00:00:00
BABY,DIAPER,-0.07260,2023-08-10 00:00:00
BABY,DIAPER,2.64370,2023-08-11 00:00:00
BABY,DIAPER,0.62880,2023-08-12 00:00:00
BABY,DIAPER,2.06180,2023-08-14 00:00:00
BABY,DIAPER,2.65290,2023-08-16 00:00:00
BABY,DIAPER,2.15800,2023-08-17 00:00:00
BABY,DIAPER,4.50720,2023-08-18 00:00:00
BABY,DIAPER,-0.03830,2023-08-21 00:00:00
BABY,DIAPER,-0.08420,2023-08-22 00:00:00
BABY,DIAPER,4.76990,2023-08-23 00:00:00
BABY,DIAPER,0.63810,2023-08-24 00:00:00
BABY,DIAPER,0.51190,2023-08-25 00:00:00
BABY,DIAPER,0.69940,2023-08-26 00:00:00
BABY,DIAPER,2.49110,2023-08-28 00:00:00
BABY,DIAPER,1.62020,2023-08-30 00:00:00
BABY,DIAPER,-0.40620,2023-08-31 00:00:00
BABY,DIAPER,1.86040,2023-09-01 00:00:00
BABY,DIAPER,0.51990,2023-09-02 00:00:00
BABY,DIAPER,3.39720,2023-09-04 00:00:00
BABY,DIAPER,3.79230,2023-09-05 00:00:00
BABY,DIAPER,5.24530,2023-09-06 00:00:00
BABY,DIAPER,0.65820,2023-09-07 00:00:00
BABY,DIAPER,5.78150,2023-09-08 00:00:00
BABY,DIAPER,1.06570,2023-09-09 00:00:00
BABY,DIAPER,5.03310,2023-09-11 00:00:00
BABY,DIAPER,5.25740,2023-09-12 00:00:00
BABY,DIAPER,4.62690,2023-09-13 00:00:00
BABY,DIAPER,3.28670,2023-09-15 00:00:00
BABY,DIAPER,0.70870,2023-09-16 00:00:00
BABY,DIAPER,3.49560,2023-09-18 00:00:00
BABY,DIAPER,7.81850,2023-09-19 00:00:00
BABY,DIAPER,8.75570,2023-09-20 00:00:00
BABY,DIAPER,0.69320,2023-09-21 00:00:00
BABY,DIAPER,1.25890,2023-09-22 00:00:00
BABY,DIAPER,1.12040,2023-09-25 00:00:00
BABY,DIAPER,1.19920,2023-09-26 00:00:00
BABY,DIAPER,1.44960,2023-09-27 00:00:00
BABY,DIAPER,2.36480,2023-09-29 00:00:00
BABY,DIAPER,0.29020,2023-09-30 00:00:00
BABY,DIAPER,0.57830,2023-10-02 00:00:00
BABY,DIAPER,0.73870,2023-10-03 00:00:00
BABY,DIAPER,2.31740,2023-10-04 00:00:00
BABY,DIAPER,1.53600,2023-10-05 00:00:00
BABY,DIAPER,3.61810,2023-10-06 00:00:00
BABY,DIAPER,0.75040,2023-10-07 00:00:00
BABY,DIAPER,0.70830,2023-10-09 00:00:00
BABY,DIAPER,3.31980,2023-10-10 00:00:00
BABY,DIAPER,0.98140,2023-10-11 00:00:00
BABY,DIAPER,1.59130,2023-10-13 00:00:00
BABY,DIAPER,3.51060,2023-10-16 00:00:00
BABY,DIAPER,6.17010,2023-10-17 00:00:00
BABY,DIAPER,-0.08960,2023-10-18 00:00:00
BABY,DIAPER,0.01660,2023-10-19 00:00:00
BABY,DIAPER,0.98050,2023-10-23 00:00:00
BABY,DIAPER,-0.01490,2023-10-24 00:00:00
BABY,DIAPER,0.73360,2023-10-25 00:00:00
BABY,DIAPER,9.20380,2023-10-26 00:00:00
BABY,DIAPER,3.72610,2023-10-27 00:00:00
BABY,DIAPER,0.01420,2023-10-30 00:00:00
BABY,DIAPER,3.16130,2023-10-31 00:00:00
BABY,DIAPER,0.95890,2023-11-01 00:00:00
BABY,DIAPER,6.12760,2023-11-02 00:00:00
BABY,DIAPER,4.94770,2023-11-03 00:00:00
BABY,DIAPER,0.78970,2023-11-06 00:00:00
BABY,DIAPER,3.18080,2023-11-07 00:00:00
BABY,DIAPER,6.63640,2023-11-08 00:00:00
BABY,DIAPER,1.67370,2023-11-09 00:00:00
BABY,DIAPER,1.37340,2023-11-10 00:00:00
BABY,DIAPER,4.37130,2023-11-13 00:00:00
BABY,DIAPER,3.56080,2023-11-14 00:00:00
BABY,DIAPER,3.64450,2023-11-15 00:00:00
BABY,DIAPER,1.49920,2023-11-16 00:00:00
BABY,DIAPER,6.43460,2023-11-17 00:00:00
BABY,DIAPER,0.83680,2023-11-18 00:00:00
BABY,DIAPER,3.34480,2023-11-20 00:00:00
BABY,DIAPER,2.04540,2023-11-21 00:00:00
BABY,DIAPER,3.06390,2023-11-22 00:00:00
BABY,DIAPER,0.76730,2023-11-23 00:00:00
BABY,DIAPER,5.44050,2023-11-24 00:00:00
BABY,DIAPER,0.74010,2023-11-25 00:00:00
BABY,DIAPER,2.22460,2023-11-27 00:00:00
BABY,DIAPER,1.80760,2023-11-28 00:00:00
BABY,DIAPER,1.99800,2023-11-29 00:00:00
BABY,DIAPER,5.01090,2023-11-30 00:00:00
BABY,DIAPER,8.17950,2023-12-01 00:00:00
BABY,DIAPER,1.16270,2023-12-02 00:00:00
BABY,DIAPER,3.07490,2023-12-04 00:00:00
BABY,DIAPER,4.08140,2023-12-05 00:00:00
BABY,DIAPER,5.30790,2023-12-07 00:00:00
BABY,DIAPER,0.74030,2023-12-08 00:00:00
BABY,DIAPER,2.60590,2023-12-11 00:00:00
BABY,DIAPER,2.51380,2023-12-12 00:00:00
BABY,DIAPER,5.33480,2023-12-13 00:00:00
BABY,DIAPER,1.54630,2023-12-14 00:00:00
BABY,DIAPER,5.53770,2023-12-15 00:00:00
BABY,DIAPER,1.35710,2023-12-18 00:00:00
BABY,DIAPER,0.67620,2023-12-19 00:00:00
BABY,DIAPER,3.92640,2023-12-20 00:00:00
BABY,DIAPER,0.83280,2023-12-21 00:00:00
BABY,DIAPER,0.76090,2023-12-22 00:00:00
BABY,DIAPER,0.00000,2023-12-25 00:00:00
BABY,DIAPER,0.53420,2023-12-26 00:00:00
BABY,DIAPER,-0.01490,2023-12-27 00:00:00
BABY,DIAPER,0.43480,2023-12-28 00:00:00
BABY,DIAPER,3.94230,2023-12-29 00:00:00
BABY,DIAPER,2.75600,2024-01-02 00:00:00
BABY,DIAPER,4.74190,2024-01-03 00:00:00
BABY,DIAPER,1.30040,2024-01-04 00:00:00
BABY,DIAPER,2.39770,2024-01-05 00:00:00
BABY,DIAPER,1.11270,2024-01-08 00:00:00
BABY,DIAPER,3.21280,2024-01-09 00:00:00
BABY,DIAPER,4.28480,2024-01-10 00:00:00
BABY,DIAPER,2.47740,2024-01-11 00:00:00
BABY,DIAPER,1.76330,2024-01-12 00:00:00
BABY,DIAPER,0.56710,2024-01-13 00:00:00
BABY,DIAPER,0.81110,2024-01-15 00:00:00
BABY,DIAPER,1.96740,2024-01-16 00:00:00
BABY,DIAPER,1.94250,2024-01-17 00:00:00
BABY,DIAPER,0.59620,2024-01-18 00:00:00
BABY,DIAPER,6.98850,2024-01-19 00:00:00
BABY,DIAPER,1.79890,2024-01-22 00:00:00
BABY,DIAPER,1.86740,2024-01-23 00:00:00
BABY,DIAPER,5.42440,2024-01-24 00:00:00
BABY,DIAPER,0.64750,2024-01-25 00:00:00
BABY,DIAPER,5.16480,2024-01-26 00:00:00
BABY,DIAPER,-0.00080,2024-01-28 00:00:00
BABY,DIAPER,2.16600,2024-01-29 00:00:00
BABY,DIAPER,0.55070,2024-01-30 00:00:00
BABY,DIAPER,3.81400,2024-01-31 00:00:00
BABY,DIAPER,-0.01950,2024-02-01 00:00:00
BABY,DIAPER,5.88050,2024-02-02 00:00:00
BABY,DIAPER,0.03250,2024-02-05 00:00:00
BABY,DIAPER,1.94900,2024-02-06 00:00:00
BABY,DIAPER,5.08450,2024-02-07 00:00:00
BABY,DIAPER,0.45300,2024-02-08 00:00:00
BABY,DIAPER,6.28270,2024-02-09 00:00:00
BABY,DIAPER,0.00000,2024-02-10 00:00:00
BABY,DIAPER,-0.00120,2024-02-11 00:00:00
BABY,DIAPER,1.51100,2024-02-12 00:00:00
BABY,DIAPER,4.79010,2024-02-13 00:00:00
BABY,DIAPER,4.08450,2024-02-14 00:00:00
BABY,DIAPER,0.79110,2024-02-15 00:00:00
BABY,DIAPER,3.53520,2024-02-16 00:00:00
BABY,DIAPER,0.56150,2024-02-19 00:00:00
BABY,DIAPER,0.81240,2024-02-20 00:00:00
BABY,DIAPER,1.95820,2024-02-21 00:00:00
